Date,Market,Type,Price,Amount,Total,Fee,OrderId,TradeId,Change Base, Change Quote
05.06.2018 16:37:03,CLN/ETH,BUY,0.00008843,2599.6170918,0.229884139427874,0.1%,454980418,99524294,2597.0174747082,-0.229884139427874
05.06.2018 16:36:49,CLN/ETH,BUY,0.00008843,226.58609013,0.0200370079501959,0.1%,454980418,99524259,226.35950403987,-0.0200370079501959
05.06.2018 16:36:46,CLN/ETH,BUY,0.00008843,720.4077784,0.063705659843912,0.1%,454980418,99524247,719.6873706216,-0.063705659843912
05.06.2018 16:36:44,CLN/ETH,BUY,0.00008843,962.35675074,0.0851012074679382,0.1%,454980418,99524240,961.39439398926,-0.0851012074679382
05.06.2018 16:36:42,CLN/ETH,BUY,0.00008843,584.37751167,0.0516765033569781,0.1%,454980418,99524233,583.79313415833,-0.0516765033569781
05.06.2018 16:36:42,CLN/ETH,BUY,0.00008843,1125.46517861,0.0995248857444823,0.1%,454980418,99524230,1124.33971343139,-0.0995248857444823
05.06.2018 16:36:39,CLN/ETH,BUY,0.00008843,551.46360151,0.0487659262815293,0.1%,454980418,99524222,550.91213790849,-0.0487659262815293
05.06.2018 16:36:37,CLN/ETH,BUY,0.00008843,706.70888936,0.0624942670861048,0.1%,454980418,99524212,706.00218047064,-0.0624942670861048
05.06.2018 16:36:35,CLN/ETH,BUY,0.00008843,642.50894,0.0568170655642,0.1%,454980418,99524202,641.86643106,-0.0568170655642
05.06.2018 16:36:33,CLN/ETH,BUY,0.00008843,834.13665674,0.0737627045555182,0.1%,454980418,99524195,833.30252008326,-0.0737627045555182
05.06.2018 16:36:29,CLN/ETH,BUY,0.00008843,460.96629314,0.0407632493023702,0.1%,454980418,99524182,460.50532684686,-0.0407632493023702
05.06.2018 16:36:28,CLN/ETH,BUY,0.00008843,1893.78482701,0.1674673922524943,0.25%,454980418,99524177,1889.050364942475,-0.1674673922524943
20.02.2018 17:03:41,AE/ETH,SELL,0.00262177,2145.11406665,5.6239957065209705,0.1%,260098985,72796046,-2145.11406665,5.6183717108144496
20.02.2018 17:03:41,AE/ETH,SELL,0.00262177,2.35714803,0.0061798999906131,0.1%,260098985,72796045,-2.35714803,0.0061737200906225
20.02.2018 17:03:41,AE/ETH,SELL,0.00262177,0.53823979,0.0014111409342283,0.1%,260098985,72796041,-0.53823979,0.0014097297932941
20.02.2018 17:03:41,AE/ETH,SELL,0.00262177,39.144869,0.10262884319813,0.1%,260098985,72796040,-39.144869,0.1025262143549319
20.02.2018 17:03:41,AE/ETH,SELL,0.00262177,31.08320351,0.0814930104664127,0.1%,260098985,72796037,-31.08320351,0.0814115174559463
20.02.2018 17:03:40,AE/ETH,SELL,0.00262177,70.08542076,0.1837478535859452,0.1%,260098985,72796034,-70.08542076,0.1835641057323593
20.02.2018 17:03:40,AE/ETH,SELL,0.00262177,132.68988819,0.3478823681598963,0.1%,260098985,72796031,-132.68988819,0.3475344857917365
20.02.2018 17:03:40,AE/ETH,SELL,0.00262177,133.0224443,0.348754253792411,0.1%,260098985,72796030,-133.0224443,0.3484054995386186
20.02.2018 17:03:39,AE/ETH,SELL,0.00262177,70.08542076,0.1837478535859452,0.1%,260098985,72796025,-70.08542076,0.1835641057323593
20.02.2018 17:03:39,AE/ETH,SELL,0.00262177,2.9565,0.007751263005,0.1%,260098985,72796020,-2.9565,0.007743511741995
20.02.2018 17:03:38,AE/ETH,SELL,0.00262185,2.35851021,0.0061836599940885,0.25%,260098985,72796017,-2.35851021,0.0061682008441033
20.02.2018 17:03:38,AE/ETH,SELL,0.00262189,763.5642888,2.001981573161832,0.25%,260098985,72796016,-763.5642888,1.9969766192289275
20.02.2018 17:01:20,AE/ETH,SELL,0.00262179,6239.57089274,16.3588445708768046,0.25%,260095801,72795483,-6239.57089274,16.3179474594496126
20.02.2018 17:01:20,AE/ETH,SELL,0.00264142,69.0526477,0.182397044687734,0.25%,260095801,72795482,-69.0526477,0.1819410520760147
20.02.2018 17:01:20,AE/ETH,SELL,0.00266123,69.439927,0.18479561693021,0.25%,260095801,72795481,-69.439927,0.1843336278878845
20.02.2018 17:01:20,AE/ETH,SELL,0.00268119,68.90069622,0.1847358576981018,0.25%,260095801,72795480,-68.90069622,0.1842740180538566
20.02.2018 17:01:20,AE/ETH,SELL,0.00268122,13.78013924,0.0369475849330728,0.25%,260095801,72795479,-13.78013924,0.0368552159707402
20.02.2018 17:01:20,AE/ETH,SELL,0.00268123,3.72963155,0.0100000000008065,0.25%,260095801,72795478,-3.72963155,0.0099750000008045
20.02.2018 17:01:20,AE/ETH,SELL,0.00268126,14.52606555,0.038948158516593,0.25%,260095801,72795477,-14.52606555,0.0388507881203016
20.02.2018 16:55:36,AE/ETH,SELL,0.00264173,5968.27630386,15.7665745601960778,0.25%,260088643,72794503,-5968.27630386,15.7271581237955877
20.02.2018 16:55:36,AE/ETH,SELL,0.00266123,69.15314872,0.1840324339681256,0.25%,260088643,72794502,-69.15314872,0.1835723528832053
20.02.2018 16:55:36,AE/ETH,SELL,0.00268119,69.20084333,0.1855406091279627,0.25%,260088643,72794501,-69.20084333,0.1850767576051428
20.02.2018 16:55:36,AE/ETH,SELL,0.0027013,68.6677965,0.18549231868545,0.25%,260088643,72794500,-68.6677965,0.1850285878887364
20.02.2018 16:55:36,AE/ETH,SELL,0.00270131,3.70190759,0.0099999999919429,0.25%,260088643,72794499,-3.70190759,0.0099749999919631
02.01.2018 16:26:36,AE/BTC,SELL,0.00009617,0.00554356,0.0000005331241652,0.1%,182863347,56030341,-0.00554356,0.0000005325910411
02.01.2018 16:26:33,AE/BTC,SELL,0.00009617,778.46396794,0.0748648797967898,0.1%,182863347,56030302,-778.46396794,0.0747900149169931
02.01.2018 16:21:38,AE/BTC,SELL,0.00009617,26.11144731,0.0025111378878027,0.1%,182863347,56028756,-26.11144731,0.0025086267499149
02.01.2018 16:21:16,AE/BTC,SELL,0.00009617,46.93745515,0.0045139750617755,0.1%,182863347,56028612,-46.93745515,0.0045094610867138
02.01.2018 16:20:45,AE/BTC,SELL,0.00009617,31.526,0.00303185542,0.1%,182863347,56028415,-31.526,0.00302882356458
02.01.2018 16:20:29,AE/BTC,SELL,0.00009617,76.46385084,0.0073535285352828,0.1%,182863347,56028278,-76.46385084,0.0073461750067476
02.01.2018 16:20:26,AE/BTC,SELL,0.00009617,3.21274788,0.0003089699636196,0.1%,182863347,56028260,-3.21274788,0.000308660993656
02.01.2018 16:20:25,AE/BTC,SELL,0.00009617,14.62470774,0.0014064581433558,0.1%,182863347,56028247,-14.62470774,0.0014050516852125
02.01.2018 16:20:22,AE/BTC,SELL,0.00009617,12.4692174,0.001199164637358,0.1%,182863347,56028207,-12.4692174,0.0011979654727207
02.01.2018 16:20:17,AE/BTC,SELL,0.00009617,15.59737964,0.0014999999999788,0.25%,182863347,56028155,-15.59737964,0.0014962499999789
29.12.2017 12:07:45,ETH/BTC,SELL,0.05060506,0.30532088,0.0154507814516528,0.1%,176559954,54374400,-0.30532088,0.0154353306702012
29.12.2017 12:07:45,ETH/BTC,SELL,0.05060506,0.01762176,0.0008917502221056,0.1%,176559954,54374399,-0.01762176,0.0008908584718835
29.12.2017 12:07:39,ETH/BTC,SELL,0.05060506,0.00981932,0.0004969072777592,0.1%,176559954,54374398,-0.00981932,0.0004964103704815
29.12.2017 12:07:37,ETH/BTC,SELL,0.05060506,0.5,0.02530253,0.1%,176559954,54374395,-0.5,0.02527722747
29.12.2017 12:07:37,ETH/BTC,SELL,0.05060506,0.00981932,0.0004969072777592,0.1%,176559954,54374394,-0.00981932,0.0004964103704815
29.12.2017 12:07:36,ETH/BTC,SELL,0.05060506,0.00986862,0.0004994021072172,0.1%,176559954,54374381,-0.00986862,0.00049890270511
29.12.2017 12:07:35,ETH/BTC,SELL,0.05060506,0.01820712,0.0009213724000272,0.1%,176559954,54374378,-0.01820712,0.0009204510276272
29.12.2017 12:07:33,ETH/BTC,SELL,0.05060506,0.5,0.02530253,0.1%,176559954,54374371,-0.5,0.02527722747
29.12.2017 12:07:30,ETH/BTC,SELL,0.05060506,0.5,0.02530253,0.1%,176559954,54374364,-0.5,0.02527722747
29.12.2017 12:07:30,ETH/BTC,SELL,0.05060506,0.01817774,0.0009198856233644,0.1%,176559954,54374363,-0.01817774,0.0009189657377411
29.12.2017 12:07:26,ETH/BTC,SELL,0.05060506,0.01889715,0.000956291409579,0.1%,176559954,54374354,-0.01889715,0.0009553351181695
29.12.2017 12:07:24,ETH/BTC,SELL,0.05060506,0.04373384,0.0022131535972304,0.1%,176559954,54374347,-0.04373384,0.0022109404436332
29.12.2017 12:07:22,ETH/BTC,SELL,0.05060506,0.01834762,0.0009284824109572,0.1%,176559954,54374341,-0.01834762,0.0009275539285463
29.12.2017 12:07:21,ETH/BTC,SELL,0.05060506,0.5,0.02530253,0.1%,176559954,54374337,-0.5,0.02527722747
29.12.2017 12:07:19,ETH/BTC,SELL,0.05060506,1.46781676,0.0742789552088056,0.1%,176559954,54374328,-1.46781676,0.0742046762535968
29.12.2017 12:07:17,ETH/BTC,SELL,0.05060506,0.02011654,0.0010179987136924,0.1%,176559954,54374321,-0.02011654,0.0010169807149788
29.12.2017 12:07:17,ETH/BTC,SELL,0.05060506,1.08,0.0546534648,0.1%,176559954,54374319,-1.08,0.0545988113352
29.12.2017 12:07:14,ETH/BTC,SELL,0.05060506,0.06215539,0.0031453772402734,0.1%,176559954,54374312,-0.06215539,0.0031422318630332
29.12.2017 12:07:13,ETH/BTC,SELL,0.05060506,0.00938176,0.0004747645277056,0.1%,176559954,54374309,-0.00938176,0.0004742897631779
29.12.2017 12:07:10,ETH/BTC,SELL,0.05060506,0.00667794,0.0003379375543764,0.1%,176559954,54374295,-0.00667794,0.0003375996168221
29.12.2017 12:07:10,ETH/BTC,SELL,0.05060506,0.5,0.02530253,0.1%,176559954,54374288,-0.5,0.02527722747
29.12.2017 12:07:09,ETH/BTC,SELL,0.05060506,0.00667794,0.0003379375543764,0.1%,176559954,54374280,-0.00667794,0.0003375996168221
29.12.2017 12:07:05,ETH/BTC,SELL,0.05060506,0.18,0.0091089108,0.1%,176559954,54374260,-0.18,0.0090998018892
29.12.2017 12:07:04,ETH/BTC,SELL,0.05060506,0.09924812,0.0050224570674872,0.1%,176559954,54374254,-0.09924812,0.0050174346104198
29.12.2017 12:07:01,ETH/BTC,SELL,0.05060506,0.02730434,0.0013817377639604,0.1%,176559954,54374239,-0.02730434,0.0013803560261965
29.12.2017 12:07:00,ETH/BTC,SELL,0.05060506,4.424,0.22387678544,0.1%,176559954,54374233,-4.424,0.22365290865456
29.12.2017 12:06:40,ETH/BTC,SELL,0.05060506,1.6732633,0.084675589692298,0.25%,176559954,54374182,-1.6732633,0.0844639007180673
29.12.2017 12:02:43,AE/BTC,SELL,0.00009207,11.02757654,0.0010153089720378,0.1%,176555823,54373354,-11.02757654,0.0010142936630658
29.12.2017 12:02:41,AE/BTC,SELL,0.00009207,45.78167935,0.0042151192177545,0.1%,176555823,54373343,-45.78167935,0.0042109040985368
29.12.2017 12:02:39,AE/BTC,SELL,0.00009207,14.94468399,0.0013759570549593,0.1%,176555823,54373331,-14.94468399,0.0013745810979044
29.12.2017 12:02:36,AE/BTC,SELL,0.00009207,45.95599048,0.0042311680434936,0.1%,176555823,54373314,-45.95599048,0.0042269368754502
29.12.2017 12:02:30,AE/BTC,SELL,0.00009207,19.49032811,0.0017944745090877,0.1%,176555823,54373291,-19.49032811,0.0017926800345787
29.12.2017 12:02:22,AE/BTC,SELL,0.00009207,14.77955235,0.0013607533848645,0.1%,176555823,54373254,-14.77955235,0.0013593926314797
29.12.2017 12:02:15,AE/BTC,SELL,0.00009207,1557.60787172,0.1434089567492604,0.25%,176555823,54373228,-1557.60787172,0.1430504343573873
27.12.2017 17:06:39,AE/BTC,SELL,0.0000955,867.75199377,0.082870315405035,0.1%,173836903,53677602,-867.75199377,0.08278744508963
27.12.2017 17:06:38,AE/BTC,SELL,0.0000955,46.68087405,0.004458023471775,0.1%,173836903,53677595,-46.68087405,0.0044535654483033
27.12.2017 17:05:40,AE/BTC,SELL,0.0000955,8.77168825,0.000837696227875,0.1%,173836903,53677227,-8.77168825,0.0008368585316472
27.12.2017 17:05:38,AE/BTC,SELL,0.0000955,9.11143338,0.00087014188779,0.1%,173836903,53677218,-9.11143338,0.0008692717459023
27.12.2017 17:04:51,AE/BTC,SELL,0.0000955,42.81993905,0.004089304179275,0.1%,173836903,53676947,-42.81993905,0.0040852148750958
27.12.2017 17:04:31,AE/BTC,SELL,0.0000955,61.67768923,0.005890219321465,0.1%,173836903,53676805,-61.67768923,0.0058843291021436
27.12.2017 17:04:08,AE/BTC,SELL,0.0000955,123.35538894,0.01178043964377,0.1%,173836903,53676576,-123.35538894,0.0117686592041263
27.12.2017 17:03:00,AE/BTC,SELL,0.0000955,43.71320954,0.00417461151107,0.1%,173836903,53675982,-43.71320954,0.004170436899559
27.12.2017 16:58:28,AE/BTC,SELL,0.0000955,64.95016203,0.006202740473865,0.1%,173836903,53675469,-64.95016203,0.0061965377333912
27.12.2017 16:58:25,AE/BTC,SELL,0.0000955,490.23185677,0.046817142321535,0.1%,173836903,53675457,-490.23185677,0.0467703251792135
27.12.2017 16:58:21,AE/BTC,SELL,0.0000955,129.90031883,0.012405480448265,0.1%,173836903,53675433,-129.90031883,0.0123930749678168
27.12.2017 16:58:13,AE/BTC,SELL,0.0000955,213.06440843,0.020347651005065,0.1%,173836903,53675390,-213.06440843,0.02032730335406
27.12.2017 16:58:10,AE/BTC,SELL,0.0000955,213.06440843,0.020347651005065,0.1%,173836903,53675358,-213.06440843,0.02032730335406
27.12.2017 16:58:07,AE/BTC,SELL,0.0000955,213.06440843,0.020347651005065,0.1%,173836903,53675348,-213.06440843,0.02032730335406
27.12.2017 16:58:04,AE/BTC,SELL,0.0000955,213.05371061,0.020346629363255,0.1%,173836903,53675333,-213.05371061,0.0203262827338918
27.12.2017 16:57:20,AE/BTC,SELL,0.0000955,43.60419262,0.00416420039521,0.1%,173836903,53675151,-43.60419262,0.0041600361948148
27.12.2017 16:57:04,AE/BTC,SELL,0.0000955,5.94510005,0.000567757054775,0.1%,173836903,53675034,-5.94510005,0.0005671892977203
27.12.2017 16:56:52,AE/BTC,SELL,0.0000955,10.91067109,0.001041969089095,0.1%,173836903,53674962,-10.91067109,0.001040927120006
27.12.2017 16:56:49,AE/BTC,SELL,0.0000955,9.42398508,0.00089999057514,0.1%,173836903,53674943,-9.42398508,0.0008990905845649
27.12.2017 16:56:48,AE/BTC,SELL,0.0000955,14.37733636,0.00137303562238,0.1%,173836903,53674927,-14.37733636,0.0013716625867577
27.12.2017 16:56:43,AE/BTC,SELL,0.0000955,58.42830965,0.005579903571575,0.1%,173836903,53674884,-58.42830965,0.0055743236680035
27.12.2017 16:56:36,AE/BTC,SELL,0.0000955,392.47918409,0.037481762080595,0.1%,173836903,53674854,-392.47918409,0.0374442803185145
27.12.2017 16:56:10,AE/BTC,SELL,0.0000955,58.54733513,0.005591270504915,0.1%,173836903,53674705,-58.54733513,0.0055856792344101
27.12.2017 16:56:08,AE/BTC,SELL,0.0000955,14.04315787,0.001341121576585,0.1%,173836903,53674685,-14.04315787,0.0013397804550085
27.12.2017 16:55:50,AE/BTC,SELL,0.0000955,42.52363849,0.004061007475795,0.1%,173836903,53674555,-42.52363849,0.0040569464683193
27.12.2017 16:55:35,AE/BTC,SELL,0.0000955,200.09600511,0.019109168488005,0.1%,173836903,53674411,-200.09600511,0.019090059319517
27.12.2017 16:55:34,AE/BTC,SELL,0.0000955,37.73745824,0.00360392726192,0.1%,173836903,53674400,-37.73745824,0.0036003233346581
27.12.2017 16:55:22,AE/BTC,SELL,0.0000955,42.39074983,0.004048316608765,0.1%,173836903,53674327,-42.39074983,0.0040442682921563
27.12.2017 16:55:21,AE/BTC,SELL,0.0000955,64.21442316,0.00613247741178,0.1%,173836903,53674323,-64.21442316,0.0061263449343683
27.12.2017 16:55:09,AE/BTC,SELL,0.0000955,8.0497121,0.00076874750555,0.1%,173836903,53674236,-8.0497121,0.0007679787580445
27.12.2017 16:55:07,AE/BTC,SELL,0.0000955,138.25933578,0.01320376656699,0.1%,173836903,53674215,-138.25933578,0.0131905628004231
27.12.2017 16:40:08,AE/BTC,SELL,0.0000955,37.97823059,0.003626921021345,0.1%,173836903,53670034,-37.97823059,0.0036232941003237
27.12.2017 16:35:57,EOS/ETH,SELL,0.01183453,1.73157688,0.0204923985336664,0.1%,173870494,53668129,-1.73157688,0.0204719061351328
27.12.2017 16:35:44,EOS/ETH,SELL,0.01183453,0.97634103,0.0115545372097659,0.1%,173870494,53668059,-0.97634103,0.0115429826725562
27.12.2017 16:35:31,EOS/ETH,SELL,0.01183453,26.09135134,0.3087788801737702,0.1%,173870494,53667910,-26.09135134,0.3084701012935965
27.12.2017 16:34:15,EOS/ETH,SELL,0.01183453,30.22571388,0.3577071176842764,0.1%,173870494,53667226,-30.22571388,0.3573494105665922
27.12.2017 16:34:05,AE/ETH,SELL,0.00196258,69.47090097,0.1363422008257026,0.1%,173846043,53667101,-69.47090097,0.1362058586248769
27.12.2017 16:33:44,EOS/ETH,SELL,0.01183453,29.2216488,0.345824479373064,0.1%,173870494,53666941,-29.2216488,0.345478654893691
27.12.2017 16:32:48,EOS/ETH,SELL,0.01183453,30.00343024,0.3550764952781872,0.1%,173870494,53666616,-30.00343024,0.3547214187829091
27.12.2017 16:32:29,AE/ETH,SELL,0.00196258,9.35555638,0.0183610278402604,0.1%,173846043,53666494,-9.35555638,0.0183426668124202
27.12.2017 16:32:25,AE/ETH,SELL,0.00196258,9.49581715,0.018636300822247,0.1%,173846043,53666466,-9.49581715,0.0186176645214248
27.12.2017 16:32:23,EOS/ETH,SELL,0.01183453,6.10104214,0.0722029662370942,0.1%,173870494,53666459,-6.10104214,0.0721307632708572
27.12.2017 16:32:22,EOS/ETH,SELL,0.01183453,6.10104214,0.0722029662370942,0.1%,173870494,53666444,-6.10104214,0.0721307632708572
27.12.2017 16:32:13,EOS/ETH,SELL,0.01183453,0.13987327,0.0016553344100131,0.1%,173870494,53666430,-0.13987327,0.0016536790756031
27.12.2017 16:32:07,EOS/ETH,SELL,0.01183453,1.2588585,0.014897998684005,0.1%,173870494,53666389,-1.2588585,0.014883100685321
27.12.2017 16:31:58,EOS/ETH,SELL,0.01183453,1.10547633,0.0130827927916749,0.1%,173870494,53666325,-1.10547633,0.0130697099988833
27.12.2017 16:31:39,EOS/ETH,SELL,0.01183453,4.91556522,0.0581734040630466,0.1%,173870494,53666201,-4.91556522,0.0581152306589836
27.12.2017 16:31:35,EOS/ETH,SELL,0.01183453,6.93654129,0.0820907059927437,0.1%,173870494,53666178,-6.93654129,0.082008615286751
27.12.2017 16:31:29,EOS/ETH,SELL,0.01183453,7.41977176,0.0878095114868728,0.1%,173870494,53666154,-7.41977176,0.087721701975386
27.12.2017 16:31:19,EOS/ETH,SELL,0.01183453,0.74208263,0.0087821991472139,0.1%,173870494,53666105,-0.74208263,0.0087734169480667
27.12.2017 16:30:59,EOS/ETH,SELL,0.01183453,4.4760977,0.052972512513581,0.1%,173870494,53666029,-4.4760977,0.0529195400010675
27.12.2017 16:30:50,EOS/ETH,SELL,0.01183453,4.19821638,0.0496839176956014,0.1%,173870494,53665976,-4.19821638,0.0496342337779058
27.12.2017 16:30:48,EOS/ETH,SELL,0.01183453,5.3461849,0.063269585584597,0.1%,173870494,53665961,-5.3461849,0.0632063159990125
27.12.2017 16:30:47,AE/ETH,SELL,0.00196258,3050.57628224,5.9869999999985792,0.1%,173846043,53665948,-3050.57628224,5.9810129999985807
27.12.2017 16:30:36,EOS/ETH,SELL,0.01183453,0.51034095,0.0060396452830035,0.1%,173870494,53665867,-0.51034095,0.0060336056377205
27.12.2017 16:29:23,EOS/ETH,SELL,0.01183453,4.59306921,0.0543568153578213,0.1%,173870494,53665407,-4.59306921,0.0543024585424635
27.12.2017 16:29:12,EOS/ETH,SELL,0.01183453,2.83376274,0.0335362501594122,0.1%,173870494,53665347,-2.83376274,0.0335027139092528
27.12.2017 16:28:01,EOS/ETH,SELL,0.01183453,0.54080407,0.0064001619905371,0.1%,173870494,53664926,-0.54080407,0.0063937618285466
27.12.2017 16:25:46,EOS/ETH,SELL,0.01183453,4.8672336,0.057601422056208,0.1%,173870494,53664398,-4.8672336,0.0575438206341518
27.12.2017 16:25:44,EOS/ETH,SELL,0.01183453,2.60409466,0.0308182363766098,0.1%,173870494,53664384,-2.60409466,0.0307874181402332
27.12.2017 16:25:42,EOS/ETH,SELL,0.01183453,4.4714033,0.052916956495949,0.1%,173870494,53664372,-4.4714033,0.0528640395394531
27.12.2017 16:25:40,EOS/ETH,SELL,0.01183453,10,0.1183453,0.1%,173870494,53664356,-10,0.1182269547
27.12.2017 16:25:40,EOS/ETH,SELL,0.01183453,6.87142692,0.0813201080275476,0.1%,173870494,53664354,-6.87142692,0.0812387879195201
27.12.2017 16:25:38,EOS/ETH,SELL,0.01183453,9.76486486,0.1155625861316158,0.1%,173870494,53664340,-9.76486486,0.1154470235454842
27.12.2017 16:25:26,EOS/ETH,SELL,0.01183453,0.20127524,0.0023819978660372,0.1%,173870494,53664271,-0.20127524,0.0023796158681712
27.12.2017 16:24:37,EOS/ETH,SELL,0.01183453,1.81147034,0.0214379000828402,0.1%,173870494,53664153,-1.81147034,0.0214164621827574
27.12.2017 16:24:30,EOS/ETH,SELL,0.01183453,6.88315641,0.0814589210288373,0.1%,173870494,53664122,-6.88315641,0.0813774621078085
27.12.2017 16:24:27,EOS/ETH,SELL,0.01183453,10.45676728,0.1237509260781784,0.1%,173870494,53664102,-10.45676728,0.1236271751521003
27.12.2017 16:24:23,EOS/ETH,SELL,0.01183453,10.31377488,0.1220586782306064,0.1%,173870494,53664089,-10.31377488,0.1219366195523758
27.12.2017 16:24:21,EOS/ETH,SELL,0.01183453,29.20247222,0.3455975335617566,0.1%,173870494,53664081,-29.20247222,0.3452519360281949
27.12.2017 16:24:20,EOS/ETH,SELL,0.01183453,8.92742231,0.1056518471503643,0.1%,173870494,53664063,-8.92742231,0.105546195303214
27.12.2017 16:24:16,EOS/ETH,SELL,0.01183453,1.15584658,0.0136789010264074,0.25%,173870494,53664041,-1.15584658,0.0136447037738414
27.12.2017 16:10:45,AE/ETH,SELL,0.00196258,9.75822986,0.0191513067586388,0.1%,173846043,53660393,-9.75822986,0.0191321554518802
27.12.2017 16:10:41,AE/ETH,SELL,0.00196258,9.40947065,0.018466838908277,0.1%,173846043,53660365,-9.40947065,0.0184483720693688
27.12.2017 16:10:37,AE/ETH,SELL,0.00196258,9.21150629,0.0180783180146282,0.1%,173846043,53660326,-9.21150629,0.0180602396966136
27.12.2017 16:10:25,AE/ETH,SELL,0.00196258,9.07108535,0.017802730686203,0.1%,173846043,53660226,-9.07108535,0.0177849279555168
27.12.2017 16:10:20,AE/ETH,SELL,0.00196258,9.52984441,0.0187030820421778,0.1%,173846043,53660180,-9.52984441,0.0186843789601357
27.12.2017 16:09:04,AE/ETH,SELL,0.00196258,3.4097121,0.006691832773218,0.1%,173846043,53659685,-3.4097121,0.0066851409404448
27.12.2017 16:09:01,AE/ETH,SELL,0.00196258,9.34794543,0.0183460907420094,0.1%,173846043,53659663,-9.34794543,0.0183277446512674
27.12.2017 16:08:12,AE/ETH,SELL,0.00196258,3.19372352,0.0062679379058816,0.1%,173846043,53659375,-3.19372352,0.0062616699679758
27.12.2017 16:07:22,AE/ETH,SELL,0.00196258,6.16761378,0.0121044354523524,0.1%,173846043,53659051,-6.16761378,0.0120923310169001
27.12.2017 16:06:33,AE/ETH,SELL,0.00196258,122.68536059,0.2407798349867222,0.1%,173846043,53658755,-122.68536059,0.2405390551517355
27.12.2017 16:02:37,AE/ETH,SELL,0.00196258,43.57939554,0.0855280500988932,0.1%,173846043,53657481,-43.57939554,0.0854425220487944
27.12.2017 16:01:59,AE/ETH,SELL,0.00196258,2.38773702,0.0046861249207116,0.1%,173846043,53657216,-2.38773702,0.0046814387957909
27.12.2017 16:01:50,AE/ETH,SELL,0.00196258,132.98130838,0.2609864562004204,0.25%,173846043,53657203,-132.98130838,0.2603339900599194
27.12.2017 15:54:21,AE/BTC,SELL,0.00009549,1.43922666,0.0001374317537634,0.1%,173837173,53654545,-1.43922666,0.0001372943220097
27.12.2017 15:54:19,AE/BTC,SELL,0.00009549,36.56922641,0.0034919954298909,0.1%,173837173,53654531,-36.56922641,0.0034885034344611
27.12.2017 15:54:14,AE/BTC,SELL,0.00009549,40.82916737,0.0038987771921613,0.1%,173837173,53654507,-40.82916737,0.0038948784149692
27.12.2017 15:54:07,AE/BTC,SELL,0.00009549,5.84911667,0.0005585321508183,0.1%,173837173,53654464,-5.84911667,0.0005579736186675
27.12.2017 15:54:07,AE/BTC,SELL,0.00009549,32.50503197,0.0031039055028153,0.1%,173837173,53654458,-32.50503197,0.0031008015973125
27.12.2017 15:54:04,AE/BTC,SELL,0.00009549,12.1080693,0.001156199537457,0.1%,173837173,53654444,-12.1080693,0.0011550433379196
27.12.2017 15:54:03,AE/BTC,SELL,0.00009549,10.89726233,0.0010405795798917,0.1%,173837173,53654431,-10.89726233,0.0010395390003119
27.12.2017 15:54:01,AE/BTC,SELL,0.00009549,12.95299033,0.0012368810466117,0.1%,173837173,53654421,-12.95299033,0.0012356441655651
27.12.2017 15:53:59,AE/BTC,SELL,0.00009549,41.41233487,0.0039544638567363,0.1%,173837173,53654406,-41.41233487,0.0039505093928796
27.12.2017 15:53:57,AE/BTC,SELL,0.00009549,53.52040369,0.0051106633483581,0.1%,173837173,53654395,-53.52040369,0.0051055526850098
27.12.2017 15:53:55,AE/BTC,SELL,0.00009549,41.37200364,0.0039506126275836,0.1%,173837173,53654384,-41.37200364,0.0039466620149561
27.12.2017 15:53:53,AE/BTC,SELL,0.00009549,107.04080738,0.0102213266967162,0.1%,173837173,53654372,-107.04080738,0.0102111053700195
27.12.2017 15:53:51,AE/BTC,SELL,0.00009549,55.76421861,0.0053249252350689,0.1%,173837173,53654362,-55.76421861,0.0053196003098339
27.12.2017 15:53:49,AE/BTC,SELL,0.00009549,207.06167439,0.0197723192875011,0.1%,173837173,53654349,-207.06167439,0.0197525469682136
27.12.2017 15:53:47,AE/BTC,SELL,0.00009549,207.06167439,0.0197723192875011,0.1%,173837173,53654332,-207.06167439,0.0197525469682136
27.12.2017 15:53:46,AE/BTC,SELL,0.00009549,137.40953946,0.0131212369230354,0.25%,173837173,53654319,-137.40953946,0.0130884338307279
27.12.2017 15:53:46,AE/BTC,SELL,0.0000955,207.03999277,0.019772319309535,0.1%,173836903,53654315,-207.03999277,0.0197525469902255
27.12.2017 15:53:43,AE/BTC,SELL,0.0000955,107.80802882,0.01029566675231,0.1%,173836903,53654302,-107.80802882,0.0102853710855577
27.12.2017 15:53:29,AE/BTC,SELL,0.0000955,136.90011108,0.01307396060814,0.1%,173836903,53654268,-136.90011108,0.0130608866475319
27.12.2017 15:53:29,AE/BTC,SELL,0.0000955,137.24236135,0.013106645508925,0.1%,173836903,53654266,-137.24236135,0.0130935388634161
27.12.2017 15:53:29,AE/BTC,SELL,0.0000955,136.90011108,0.01307396060814,0.1%,173836903,53654264,-136.90011108,0.0130608866475319
27.12.2017 15:53:29,AE/BTC,SELL,0.0000955,21.44277007,0.002047784541685,0.1%,173836903,53654259,-21.44277007,0.0020457367571434
27.12.2017 15:53:29,AE/BTC,SELL,0.0000955,136.90011108,0.01307396060814,0.1%,173836903,53654258,-136.90011108,0.0130608866475319
27.12.2017 15:53:27,AE/BTC,SELL,0.0000955,136.90011108,0.01307396060814,0.1%,173836903,53654253,-136.90011108,0.0130608866475319
